ticket_id,incident_id,opened_at,resolved_at,priority,status,assignment_group,service,configuration_item,category,resolution_hours,sla_breached,root_cause_code,source_updated_at
INC-202601977,INC-202601977,2026-06-14T18:00:00+00:00,2026-06-14T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-06-14T20:18:00+00:00
INC-202601978,INC-202601978,2026-06-14T20:00:00+00:00,2026-06-14T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-06-14T21:24:00+00:00
INC-202601979,INC-202601979,2026-06-14T22:00:00+00:00,2026-06-14T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-06-14T23:30:00+00:00
INC-202601980,INC-202601980,2026-06-15T00:00:00+00:00,2026-06-15T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,True,application_error,2026-06-15T05:06:00+00:00
INC-202601981,INC-202601981,2026-06-15T02:00:00+00:00,2026-06-15T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,application_error,2026-06-15T04:00:00+00:00
INC-202601982,INC-202601982,2026-06-15T04:00:00+00:00,2026-06-15T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-06-15T05:06:00+00:00
INC-202601983,INC-202601983,2026-06-15T06:00:00+00:00,2026-06-15T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-06-15T07:12:00+00:00
INC-202601984,INC-202601984,2026-06-15T08:00:00+00:00,2026-06-15T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,False,application_error,2026-06-15T12:48:00+00:00
INC-202601985,INC-202601985,2026-06-15T10:00:00+00:00,2026-06-15T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-06-15T12:24:00+00:00
INC-202601986,INC-202601986,2026-06-15T12:00:00+00:00,2026-06-15T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-06-15T13:30:00+00:00
INC-202601987,INC-202601987,2026-06-15T14:00:00+00:00,2026-06-15T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-06-15T15:36:00+00:00
INC-202601988,INC-202601988,2026-06-15T16:00:00+00:00,2026-06-15T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,False,application_error,2026-06-15T20:30:00+00:00
INC-202601989,INC-202601989,2026-06-15T18:00:00+00:00,2026-06-15T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,certificate_expiry,2026-06-15T20:06:00+00:00
INC-202601990,INC-202601990,2026-06-15T20:00:00+00:00,2026-06-15T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-06-15T21:12:00+00:00
INC-202601991,INC-202601991,2026-06-15T22:00:00+00:00,2026-06-15T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-06-15T23:18:00+00:00
INC-202601992,INC-202601992,2026-06-16T00:00:00+00:00,2026-06-16T04:54:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.9,False,application_error,2026-06-16T04:54:00+00:00
INC-202601993,INC-202601993,2026-06-16T02:00:00+00:00,2026-06-16T04:30:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.5,False,application_error,2026-06-16T04:30:00+00:00
INC-202601994,INC-202601994,2026-06-16T04:00:00+00:00,2026-06-16T05:36:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-06-16T05:36:00+00:00
INC-202601995,INC-202601995,2026-06-16T06:00:00+00:00,2026-06-16T07:00:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-06-16T07:00:00+00:00
INC-202601996,INC-202601996,2026-06-16T08:00:00+00:00,2026-06-16T12:36:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.6,False,application_error,2026-06-16T12:36:00+00:00
INC-202601997,INC-202601997,2026-06-16T10:00:00+00:00,2026-06-16T12:12:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.2,False,application_error,2026-06-16T12:12:00+00:00
INC-202601998,INC-202601998,2026-06-16T12:00:00+00:00,2026-06-16T13:18:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-06-16T13:18:00+00:00
INC-202601999,INC-202601999,2026-06-16T14:00:00+00:00,2026-06-16T15:24:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-06-16T15:24:00+00:00
INC-202602000,INC-202602000,2026-06-16T16:00:00+00:00,2026-06-16T21:00:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.0,True,application_error,2026-06-16T21:00:00+00:00
INC-202602001,INC-202602001,2026-06-16T18:00:00+00:00,2026-06-16T20:36:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.6,False,application_error,2026-06-16T20:36:00+00:00
INC-202602002,INC-202602002,2026-06-16T20:00:00+00:00,2026-06-16T21:00:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-06-16T21:00:00+00:00
INC-202602003,INC-202602003,2026-06-16T22:00:00+00:00,2026-06-16T23:06:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-06-16T23:06:00+00:00
INC-202602004,INC-202602004,2026-06-17T00:00:00+00:00,2026-06-17T04:42:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.7,False,application_error,2026-06-17T04:42:00+00:00
INC-202602005,INC-202602005,2026-06-17T02:00:00+00:00,2026-06-17T04:18:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.3,False,application_error,2026-06-17T04:18:00+00:00
INC-202602006,INC-202602006,2026-06-17T04:00:00+00:00,2026-06-17T05:24:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,certificate_expiry,2026-06-17T05:24:00+00:00
INC-202602007,INC-202602007,2026-06-17T06:00:00+00:00,2026-06-17T07:30:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-06-17T07:30:00+00:00
INC-202602008,INC-202602008,2026-06-17T08:00:00+00:00,2026-06-17T13:06:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.1,False,application_error,2026-06-17T13:06:00+00:00
INC-202602009,INC-202602009,2026-06-17T10:00:00+00:00,2026-06-17T12:00:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.0,False,application_error,2026-06-17T12:00:00+00:00
INC-202602010,INC-202602010,2026-06-17T12:00:00+00:00,2026-06-17T13:06:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-06-17T13:06:00+00:00
INC-202602011,INC-202602011,2026-06-17T14:00:00+00:00,2026-06-17T15:12:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-06-17T15:12:00+00:00
INC-202602012,INC-202602012,2026-06-17T16:00:00+00:00,2026-06-17T20:48:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.8,False,application_error,2026-06-17T20:48:00+00:00
INC-202602013,INC-202602013,2026-06-17T18:00:00+00:00,2026-06-17T20:24:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.4,False,application_error,2026-06-17T20:24:00+00:00
INC-202602014,INC-202602014,2026-06-17T20:00:00+00:00,2026-06-17T21:30:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-06-17T21:30:00+00:00
INC-202602015,INC-202602015,2026-06-17T22:00:00+00:00,2026-06-17T23:36:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-06-17T23:36:00+00:00
INC-202602016,INC-202602016,2026-06-18T00:00:00+00:00,2026-06-18T04:30:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.5,False,application_error,2026-06-18T04:30:00+00:00
INC-202602017,INC-202602017,2026-06-18T02:00:00+00:00,2026-06-18T04:06:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.1,False,application_error,2026-06-18T04:06:00+00:00
INC-202602018,INC-202602018,2026-06-18T04:00:00+00:00,2026-06-18T05:12:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-06-18T05:12:00+00:00
INC-202602019,INC-202602019,2026-06-18T06:00:00+00:00,2026-06-18T07:18:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-06-18T07:18:00+00:00
INC-202602020,INC-202602020,2026-06-18T08:00:00+00:00,2026-06-18T12:54:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.9,True,application_error,2026-06-18T12:54:00+00:00
INC-202602021,INC-202602021,2026-06-18T10:00:00+00:00,2026-06-18T12:30:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.5,False,application_error,2026-06-18T12:30:00+00:00
INC-202602022,INC-202602022,2026-06-18T12:00:00+00:00,2026-06-18T13:36:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-06-18T13:36:00+00:00
INC-202602023,INC-202602023,2026-06-18T14:00:00+00:00,2026-06-18T15:00:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,certificate_expiry,2026-06-18T15:00:00+00:00
INC-202602024,INC-202602024,2026-06-18T16:00:00+00:00,2026-06-18T20:36:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.6,False,application_error,2026-06-18T20:36:00+00:00
INC-202602025,INC-202602025,2026-06-18T18:00:00+00:00,2026-06-18T20:12:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.2,False,application_error,2026-06-18T20:12:00+00:00
INC-202602026,INC-202602026,2026-06-18T20:00:00+00:00,2026-06-18T21:18:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-06-18T21:18:00+00:00
INC-202602027,INC-202602027,2026-06-18T22:00:00+00:00,2026-06-18T23:24:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-06-18T23:24:00+00:00
INC-202602028,INC-202602028,2026-06-19T00:00:00+00:00,2026-06-19T05:00:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.0,False,application_error,2026-06-19T05:00:00+00:00
INC-202602029,INC-202602029,2026-06-19T02:00:00+00:00,2026-06-19T04:36:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.6,False,application_error,2026-06-19T04:36:00+00:00
INC-202602030,INC-202602030,2026-06-19T04:00:00+00:00,2026-06-19T05:00:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-06-19T05:00:00+00:00
INC-202602031,INC-202602031,2026-06-19T06:00:00+00:00,2026-06-19T07:06:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-06-19T07:06:00+00:00
INC-202602032,INC-202602032,2026-06-19T08:00:00+00:00,2026-06-19T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,False,application_error,2026-06-19T12:42:00+00:00
INC-202602033,INC-202602033,2026-06-19T10:00:00+00:00,2026-06-19T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-06-19T12:18:00+00:00
INC-202602034,INC-202602034,2026-06-19T12:00:00+00:00,2026-06-19T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-06-19T13:24:00+00:00
INC-202602035,INC-202602035,2026-06-19T14:00:00+00:00,2026-06-19T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-06-19T15:30:00+00:00
INC-202602036,INC-202602036,2026-06-19T16:00:00+00:00,2026-06-19T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,False,application_error,2026-06-19T21:06:00+00:00
INC-202602037,INC-202602037,2026-06-19T18:00:00+00:00,2026-06-19T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-06-19T20:00:00+00:00
INC-202602038,INC-202602038,2026-06-19T20:00:00+00:00,2026-06-19T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-06-19T21:06:00+00:00
INC-202602039,INC-202602039,2026-06-19T22:00:00+00:00,2026-06-19T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-06-19T23:12:00+00:00
INC-202602040,INC-202602040,2026-06-20T00:00:00+00:00,2026-06-20T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,True,certificate_expiry,2026-06-20T04:48:00+00:00
INC-202602041,INC-202602041,2026-06-20T02:00:00+00:00,2026-06-20T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-06-20T04:24:00+00:00
INC-202602042,INC-202602042,2026-06-20T04:00:00+00:00,2026-06-20T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-06-20T05:30:00+00:00
INC-202602043,INC-202602043,2026-06-20T06:00:00+00:00,2026-06-20T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-06-20T07:36:00+00:00
INC-202602044,INC-202602044,2026-06-20T08:00:00+00:00,2026-06-20T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-06-20T12:30:00+00:00
INC-202602045,INC-202602045,2026-06-20T10:00:00+00:00,2026-06-20T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-06-20T12:06:00+00:00
INC-202602046,INC-202602046,2026-06-20T12:00:00+00:00,2026-06-20T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-06-20T13:12:00+00:00
INC-202602047,INC-202602047,2026-06-20T14:00:00+00:00,2026-06-20T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-06-20T15:18:00+00:00
INC-202602048,INC-202602048,2026-06-20T16:00:00+00:00,2026-06-20T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,False,application_error,2026-06-20T20:54:00+00:00
INC-202602049,INC-202602049,2026-06-20T18:00:00+00:00,2026-06-20T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-06-20T20:30:00+00:00
INC-202602050,INC-202602050,2026-06-20T20:00:00+00:00,2026-06-20T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-06-20T21:36:00+00:00
INC-202602051,INC-202602051,2026-06-20T22:00:00+00:00,2026-06-20T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-06-20T23:00:00+00:00
INC-202602052,INC-202602052,2026-06-21T00:00:00+00:00,2026-06-21T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,False,application_error,2026-06-21T04:36:00+00:00
INC-202602053,INC-202602053,2026-06-21T02:00:00+00:00,2026-06-21T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-06-21T04:12:00+00:00
INC-202602054,INC-202602054,2026-06-21T04:00:00+00:00,2026-06-21T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-06-21T05:18:00+00:00
INC-202602055,INC-202602055,2026-06-21T06:00:00+00:00,2026-06-21T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-06-21T07:24:00+00:00
INC-202602056,INC-202602056,2026-06-21T08:00:00+00:00,2026-06-21T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,False,application_error,2026-06-21T13:00:00+00:00
INC-202602057,INC-202602057,2026-06-21T10:00:00+00:00,2026-06-21T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,certificate_expiry,2026-06-21T12:36:00+00:00
INC-202602058,INC-202602058,2026-06-21T12:00:00+00:00,2026-06-21T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-06-21T13:00:00+00:00
INC-202602059,INC-202602059,2026-06-21T14:00:00+00:00,2026-06-21T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-06-21T15:06:00+00:00
INC-202602060,INC-202602060,2026-06-21T16:00:00+00:00,2026-06-21T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,True,application_error,2026-06-21T20:42:00+00:00
INC-202602061,INC-202602061,2026-06-21T18:00:00+00:00,2026-06-21T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-06-21T20:18:00+00:00
